,Date,Price,Open,High,Low,Volume,pct_change,MA10,MA10_td,MA30,MA30_td,MA50,MA50_td,%K,%K_td,%D,%D_td,RSI,RSI_td,Momentum,Momentum_td,EMA12,EMA26,MACD,Signal,MACD_td,TP,SMA_TP,MD,CCI,CCI_td,MA,STD,Upper_BB,Lower_BB,BB_td,ATR,OBV,OBV_td,VWAP,VWAP_td,Fib_23.6,Fib_38.2,Fib_50.0,Fib_61.8,Tenkan_sen,Kijun_sen,Senkou_span_A,Senkou_span_B,Chikou_span,PMO,PMO_td,Volatility,Volatility_Ratio,Volatility_Ratio_td,TSI,TSI_td
64,2010-09-20,0.1,0.1,0.1,0.1,14310.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.1,,0.1,,0,0.0,,0,0.0,0
65,2010-09-21,0.1,0.1,0.1,0.1,5740.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.1,,0.1,,0,0.0,,0,0.0,0
66,2010-09-22,0.1,0.1,0.1,0.1,11560.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.1,,0.1,,0,0.0,,0,0.0,0
67,2010-09-23,0.1,0.1,0.1,0.1,15510.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.1,0.1,,0.1,,0,0.0,,0,0.0,0
68,2010-09-24,0.1,0.1,0.1,0.1,680.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.1,0.1,,0.1,,0,0.0,,0,0.0,0
69,2010-09-25,0.1,0.1,0.1,0.1,2150.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,,0.1,,0,0.0,,0,0.0,0
70,2010-09-26,0.1,0.1,0.1,0.1,12060.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,,0.1,,0,0.0,,0,0.0,0
71,2010-09-27,0.1,0.1,0.1,0.1,10750.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,,0.1,,0,0.0,,0,0.0,0
72,2010-09-28,0.1,0.1,0.1,0.1,7090.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,,0.1,,0,0.0,,0,,0
73,2010-09-29,0.1,0.1,0.1,0.1,23480.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,,0.1,,0,0.0,,0,,0
74,2010-09-30,0.1,0.1,0.1,0.1,7920.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,,0.2,,0,0.0,,0,,0
75,2010-10-01,0.1,0.1,0.1,0.1,1720.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,,0.2,,0,0.0,,0,,0
76,2010-10-02,0.1,0.1,0.1,0.1,13060.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,,0.2,,0,0.0,,0,,0
77,2010-10-03,0.1,0.1,0.1,0.1,7170.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10166666666666668,0.003166666666666688,-35.08771929824532,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.05,0.05,0.2,,0,0.0,,0,,0
78,2010-10-04,0.1,0.1,0.1,0.1,34000.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10000000000000002,0.0,,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.07500000000000001,0.05,0.2,,0,0.0,,0,,0
79,2010-10-05,0.1,0.1,0.1,0.1,27530.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10000000000000002,0.0,,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.07500000000000001,0.05,0.2,,0,0.0,,0,,0
80,2010-10-06,0.1,0.1,0.1,0.1,33430.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10000000000000002,0.0,,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.07500000000000001,0.05,0.2,,0,0.0,,0,,0
81,2010-10-07,0.1,0.1,0.1,0.1,43690.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.10000000000000002,0.0,,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.15000000000000002,0.07500000000000001,0.05,0.2,,0,0.0,,0,,0
82,2010-10-08,0.1,0.1,0.1,0.0,139290.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.06666666666666667,0.09833333333333336,0.003166666666666665,-666.6666666666677,1,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.1,0.07500000000000001,0.05,0.2,,0,0.0,,0,0.0,0
83,2010-10-09,0.1,0.1,0.1,0.1,187850.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.1,0.07500000000000001,0.05,0.2,,0,0.0,,0,0.0,0
84,2010-10-10,0.1,0.1,0.1,0.1,50680.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.05,0.125,0.1,0.3,,0,0.0,,0,0.0,0
85,2010-10-11,0.1,0.1,0.1,0.1,14090.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.05,0.125,0.1,0.4,,0,0.0,,0,0.0,0
86,2010-10-12,0.1,0.1,0.1,0.1,25660.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.05,0.125,0.1,0.3,,0,0.0,,0,0.0,0
87,2010-10-13,0.1,0.1,0.1,0.1,47560.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.05,0.125,0.1,0.2,,0,0.0,,0,0.0,0
88,2010-10-14,0.1,0.1,0.1,0.1,37220.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.05,0.125,0.1,0.2,,0,0.0,,0,0.0,0
89,2010-10-15,0.1,0.1,0.1,0.1,24640.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.05,0.125,0.1,0.2,,0,0.0,,0,0.0,0
90,2010-10-16,0.1,0.1,0.1,0.1,6290.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.05,0.05,0.125,0.1,0.2,,0,0.0,,0,0.0,0
91,2010-10-17,0.1,0.1,0.1,0.1,18220.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.05,0.125,0.1,0.3,,0,0.0,,0,0.0,0
92,2010-10-18,0.1,0.1,0.1,0.1,25670.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.05,0.125,0.1,0.3,,0,0.0,,0,0.0,0
93,2010-10-19,0.1,0.1,0.1,0.1,6240.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.05,0.1,0.1,0.3,,0,0.0,,0,0.0,0
94,2010-10-20,0.1,0.1,0.1,0.1,31860.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.05,0.1,0.1,0.3,,0,0.0,,0,0.0,0
95,2010-10-21,0.1,0.1,0.1,0.1,44870.0,0.0,0.1,0,0.1,0,0.1,0,100.0,0,100.0,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.05,0.125,0.1,0.2,,0,0.0,,0,0.0,0
96,2010-10-22,0.1,0.1,0.1,0.1,34600.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.05,0.125,0.1,0.2,,0,0.0,,0,,0
97,2010-10-23,0.1,0.1,0.1,0.1,4420.0,0.0,0.1,0,0.1,0,0.1,0,,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.10000000000000002,0.09833333333333336,0.003166666666666665,35.087719298245574,0,0.1,0.0,0.1,0.1,,0.0,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.1,0.05,0.125,0.1,0.3,,0,0.0,,0,,0
98,2010-10-24,0.1,0.1,0.2,0.1,13800.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.13333333333333333,0.10000000000000002,0.003333333333333333,666.6666666666663,-1,0.1,0.0,0.1,0.1,,0.0071428571428571435,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,,0,0.0,,0,0.0,0
99,2010-10-25,0.1,0.1,0.2,0.1,30300.0,0.0,0.1,0,0.1,0,0.1,0,0.0,0,,0,,0,0.0,0,0.1,0.1,0.0,0.0,0,0.13333333333333333,0.10166666666666668,0.00633333333333333,333.33333333333337,-1,0.1,0.0,0.1,0.1,,0.014285714285714287,0.0,0,0.1,0,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,,0,0.0,,0,0.0,0
100,2010-10-26,0.2,0.1,0.2,0.1,19220.0,0.0,0.11000000000000001,1,0.10333333333333333,1,0.102,1,100.0,1,33.333333333333336,0,100.0,-1,0.1,1,0.11538461538461539,0.10740740740740742,0.007977207977207967,0.0015954415954415936,1,0.16666666666666666,0.10500000000000001,0.011833333333333324,347.417840375587,-1,0.10500000000000001,0.0223606797749979,0.14972135954999582,0.06027864045000421,0.0,0.021428571428571432,19220.0,1,0.1013793004463709,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,1.0,0,2.460428412973915,20.0,1,33.33333333333333,1
101,2010-10-27,0.2,0.2,0.2,0.2,65610.0,0.0,0.12,1,0.10666666666666667,1,0.10400000000000001,1,100.0,0,66.66666666666667,1,100.0,-1,0.1,1,0.12840236686390533,0.1142661179698217,0.01413624889408363,0.004103603055170001,1,0.20000000000000004,0.11000000000000001,0.019333333333333327,310.3448275862071,-1,0.11000000000000001,0.030779350562554625,0.17155870112510926,0.048441298874890765,0.0,0.021428571428571432,19220.0,0,0.10581397739656083,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,1.0,0,2.460428412973915,10.0,1,33.33333333333333,0
102,2010-10-28,0.2,0.2,0.2,0.2,21530.0,0.0,0.13,1,0.11000000000000001,1,0.106,1,100.0,0,100.0,1,100.0,-1,0.1,1,0.13941738734638143,0.12061677589798306,0.01880061144839837,0.007043004733815675,1,0.20000000000000004,0.1166666666666667,0.025000000000000005,222.2222222222222,-1,0.11500000000000002,0.03663475485325233,0.1882695097065047,0.04173049029349536,0.0,0.021428571428571432,19220.0,0,0.10718357422666487,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,1.0,0,2.460428412973915,6.666666666666667,1,33.33333333333333,0
103,2010-10-29,0.2,0.2,0.2,0.2,28690.0,0.0,0.13999999999999999,1,0.11333333333333334,1,0.10800000000000001,1,100.0,0,100.0,0,100.0,-1,0.1,1,0.14873778929309198,0.12649701472035468,0.022240774572737293,0.010082558701599999,1,0.20000000000000004,0.12166666666666667,0.03033333333333334,172.1611721611722,-1,0.12000000000000002,0.04103913408340617,0.20207826816681235,0.037921731833187686,0.0,0.021428571428571432,19220.0,0,0.10894791590747968,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,1.0,0,2.460428412973915,5.0,1,33.33333333333333,0
104,2010-10-30,0.2,0.2,0.2,0.2,26710.0,0.0,0.15000000000000002,1,0.11666666666666667,1,0.11000000000000001,1,100.0,0,100.0,0,100.0,-1,0.1,1,0.1566242832480009,0.1319416802966247,0.024682602951376198,0.013002567551555239,1,0.20000000000000004,0.12666666666666668,0.034666666666666665,141.02564102564108,-1,0.125,0.04442616583193193,0.21385233166386386,0.03614766833613614,0.0,0.021428571428571432,19220.0,0,0.11053125,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,1.0,0,2.460428412973915,4.0,1,33.33333333333333,0
105,2010-10-31,0.2,0.2,0.2,0.2,40340.0,0.0,0.16,1,0.12000000000000001,1,0.11199999999999999,1,100.0,0,100.0,0,100.0,-1,0.1,1,0.16329747044061615,0.13698303731168954,0.026314433128926618,0.015664940667029517,1,0.20000000000000004,0.13166666666666668,0.03800000000000001,119.88304093567251,-1,0.13,0.04701623459816273,0.22403246919632547,0.03596753080367454,0.0,0.021428571428571432,19220.0,0,0.11282083814405522,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,1.0,0,2.460428412973915,3.3333333333333335,1,33.33333333333333,0
106,2010-11-01,0.2,0.2,0.2,0.2,21260.0,0.0,0.16999999999999998,1,0.12333333333333334,1,0.114,1,100.0,0,100.0,0,100.0,-1,0.1,1,0.16894401344975213,0.1416509604737866,0.027293052975965515,0.01799056312881672,1,0.20000000000000004,0.1366666666666667,0.04100000000000002,102.98102981029808,-1,0.135,0.048936048492959294,0.2328720969859186,0.03712790301408142,0.0,0.021428571428571432,19220.0,0,0.11398097145718578,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,1.0,0,2.460428412973915,2.857142857142857,1,33.33333333333333,0
107,2010-11-02,0.2,0.2,0.2,0.2,5850.0,0.0,0.18000000000000002,1,0.12666666666666668,1,0.11599999999999999,1,100.0,0,100.0,0,100.0,-1,0.1,1,0.17372185753440564,0.14597311154980241,0.027748745984603224,0.01994219969997402,1,0.20000000000000004,0.1416666666666667,0.04333333333333334,89.74358974358975,0,0.14,0.05026246899500347,0.24052493799000696,0.03947506200999307,0.0,0.021428571428571432,19220.0,0,0.11429480183354641,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.15000000000000002,0.1,0.125,0.1,0.3,1.0,0,2.460428412973915,2.5,1,33.33333333333333,0
108,2010-11-03,0.2,0.2,0.3,0.1,61470.0,0.0,0.19,1,0.13,1,0.11800000000000001,1,50.000000000000014,0,83.33333333333333,0,100.0,-1,0.1,1,0.1777646486829586,0.1499751032868541,0.02778954539610451,0.021511668839200117,1,0.20000000000000004,0.1466666666666667,0.04466666666666669,79.60199004975124,0,0.14500000000000002,0.05104177855340405,0.24708355710680813,0.04291644289319192,0.0,0.03571428571428571,19220.0,0,0.11745909713379622,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.2,0.2,0.07500000000000001,0.1,0.2,1.0,0,2.460428412973915,2.2222222222222223,1,20.0,0
109,2010-11-04,0.2,0.2,0.2,0.2,29700.0,0.0,0.2,0,0.13333333333333333,1,0.12000000000000002,1,50.000000000000014,0,66.66666666666667,0,100.0,-1,0.1,1,0.18118547196250342,0.15368065119153157,0.027504820770971855,0.022710299225554467,1,0.20000000000000004,0.15166666666666667,0.045000000000000005,71.60493827160498,0,0.15,0.05129891760425771,0.2525978352085154,0.04740216479148457,0.0,0.03571428571428571,19220.0,0,0.11890571337526998,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.2,0.2,0.07500000000000001,0.1,0.2,1.0,0,2.460428412973915,2.0,1,20.0,0
110,2010-11-05,0.3,0.2,0.3,0.2,36620.0,0.0,0.21000000000000002,1,0.14,1,0.124,1,100.0,1,66.66666666666667,0,100.0,-1,0.09999999999999998,1,0.1994646301221183,0.16451912147364034,0.03494550864847795,0.025157341110139165,1,0.26666666666666666,0.16,0.04733333333333335,150.2347417840375,-1,0.16,0.059824304161611885,0.2796486083232238,0.04035139167677623,0.0,0.04285714285714286,55840.0,1,0.12273630461403387,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.2,0.2,0.05,0.1,0.2,0.49999999999999994,0,2.784315988780783,2.0331933554340758,1,33.33333333333333,1
111,2010-11-06,0.4,0.3,0.5,0.2,32759.999999999996,0.5,0.23000000000000004,1,0.15000000000000002,1,0.13,1,75.00000000000001,0,75.0,1,100.0,-1,0.2,1,0.23031622548794625,0.18196214951262996,0.048354075975316296,0.029796688083174594,1,0.3666666666666667,0.17333333333333334,0.052666666666666674,244.72573839662448,-1,0.175,0.07863975156570492,0.33227950313140986,0.017720496868590146,0.0,0.06428571428571428,88600.0,1,0.12788548752834467,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.3,0.3,0.05,0.1,0.3,0.6666666666666666,0,2.894135500766528,1.9114095484314912,1,33.33333333333334,1
112,2010-11-07,0.3,0.4,0.5,0.3,77220.0,0.0,0.24,1,0.15666666666666668,1,0.134,1,49.99999999999999,0,75.0,0,75.0,-1,0.09999999999999998,1,0.24103680618210838,0.19070569399317588,0.05033111218893249,0.033903572904326176,1,0.3666666666666667,0.18666666666666668,0.05600000000000001,214.28571428571428,-1,0.185,0.0812727700887249,0.34754554017744976,0.022454459822550205,0.0,0.07142857142857142,11380.0,0,0.13510389850208016,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.3,0.3,0.05,0.1,0.3,0.49999999999999994,0,3.1540068608421055,1.8865515160255397,1,40.0,1
113,2010-11-08,0.2,0.3,0.4,0.2,118200.0,-0.2853,0.24000000000000005,0,0.16000000000000003,1,0.136,1,25.0,0,50.0,0,60.0,0,0.0,0,0.23472345138486092,0.1913941611047925,0.04332929028006843,0.03578871637947463,1,0.26666666666666666,0.19500000000000003,0.053166666666666675,89.864158829676,0,0.19,0.07880689256524123,0.34761378513048247,0.03238621486951754,0.0,0.07857142857142856,-106820.0,0,0.1390186892039481,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.3,0.3,0.05,0.1,0.2,0.0,0,3.551060387208967,1.9201250747147072,1,45.45454545454546,1
114,2010-11-09,0.2,0.2,0.3,0.2,47980.0,0.0,0.24,0,0.1633333333333333,1,0.138,1,25.0,0,33.333333333333336,0,50.0,0,0.0,0,0.22938138194103616,0.19203163065258563,0.03734975128845053,0.03610092336126981,1,0.2333333333333333,0.20166666666666672,0.04916666666666664,42.93785310734455,0,0.195,0.07591546545162482,0.3468309309032497,0.04316906909675036,0.0,0.07857142857142856,-106820.0,0,0.14047623791969713,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.3,0.3,0.05,0.1,0.2,0.0,0,3.551060387208967,1.7519289403413203,1,36.36363636363637,0
115,2010-11-10,0.2,0.2,0.2,0.1,30390.0,0.0,0.24000000000000005,0,0.16666666666666666,1,0.14,1,25.0,0,25.0,0,50.0,0,0.0,0,0.22486116933472292,0.19262188023387558,0.032239289100847335,0.035328596509185316,0,0.16666666666666666,0.20500000000000002,0.047499999999999994,-53.80116959064332,0,0.2,0.07254762501100116,0.34509525002200236,0.054904749977997686,0.0,0.08571428571428572,-106820.0,0,0.14136392856967597,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.3,0.3,0.05,0.1,0.2,0.0,0,3.551060387208967,1.6108262813346887,1,33.333333333333336,0
116,2010-11-11,0.2,0.2,0.2,0.2,5030.0,0.0,0.24000000000000005,0,0.17,1,0.14200000000000002,1,25.0,0,25.0,0,50.0,0,0.0,0,0.22103637405245785,0.19316840762395887,0.02786796642849898,0.033836470493048054,0,0.20000000000000004,0.21000000000000005,0.045,-14.814814814814829,0,0.205,0.06863327411532597,0.34226654823065195,0.06773345176934806,0.0,0.08571428571428572,-106820.0,0,0.14150830714404597,1,55822.6768,45155.011600000005,36533.200000000004,27911.388400000003,0.3,0.3,0.05,0.1,0.2,0.0,0,3.551060387208967,1.4907586228907523,1,33.333333333333336,0
